anime_id,title,episodes,score,popularity,rank,studio_toei_animation,studio_sunrise,studio_j.c.staff,studio_madhouse,studio_tms_entertainment,studio_production_i.g,studio_studio_deen,studio_pierrot,studio_olm,studio_shin-ei_animation,studio_a-1_pictures,studio_nippon_animation,studio_aic,studio_dle,studio_tatsunoko_production
15719,Oda Nobuna no Yabou Recap,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,6.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15731,Tamayura: More Aggressive,12.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15735,Jormungand: Perfect Order Recap,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15749,Chiisana Ojisan,30.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15751,Senyuu.,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,6.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15771,Saint☆Oniisan (Movie),1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15775,Saint☆Oniisan,2.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15781,Puchimas!: Petit iDOLM@STER Episode 0,1.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15783,Lupin III: Touhou Kenbunroku - Another Page,1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
15785,Inazuma Eleven Go vs. Danball Senki W Movie,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15793,Senki Zesshou Symphogear G,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15795,Beast Saga,38.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15809,Hataraku Maou-sama!,13.0,8.0,Top 100,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15813,Majokko Shimai no Yoyo to Nene,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15815,"Yakeato no, Okashi no Ki",1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,2.0,7.0,"Top 25,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15823,Shin Takarajima,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15839,Hitou Meguri Kakure Yu: Mao-hen,2.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15841,Tsun Tsun Maid wa Ero Ero desu,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15843,Koiito Kinenbi The Animation,2.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15845,Chikan no Licence,2.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15847,Iron Man: Rise of Technovore,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15863,Ginga Kikoutai Majestic Prince,24.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15865,Tamagotchi! Yume Kira Dream,49.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15873,Pyun Pyun Maru,26.0,6.0,"Top 25,000","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15879,Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,7.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15881,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,6.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15883,Fantasista Doll,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15895,Hiyokoi (2012),3.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15897,Picchipichi Shizuku-chan,52.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15905,Qin Shi Mingyue: Wanli Changcheng,37.0,7.0,"Top 25,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15911,Yuyushiki,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15913,Happy☆Lucky Bikkuriman,46.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15915,Magical Hat,33.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,1.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15927,Carnival Phantasm: HibiChika Special,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15933,Vassalord.,1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15951,Amagami SS+ Plus Picture Drama,2.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15957,Dokachin,26.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15959,Nurarihyon no Mago OVA,2.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15961,Shakotan★Boogie,4.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15979,Aratanari Fukaki Ao,10.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15989,Saki Achiga-hen: Episode of Side-A Specials,4.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16001,Kokoro Connect: Michi Random,4.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16009,Kamisama no Inai Nichiyoubi,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
16011,Tokyo Ravens,24.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16021,Miracle Psychicer Seizan,5.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16023,Kuro to Kin no Akanai Kagi.,2.0,5.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16033,Karneval,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16035,Karneval (TV),13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16041,Chogattai Majutsu Robot Ginguiser Specials,2.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16049,Toaru Kagaku no Railgun S,24.0,8.0,"Top 1,000","Top 1,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16051,Ro-Kyu-Bu! SS,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16059,Aku no Onna Kanbu: Full Moon Night,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16067,Nagi no Asu kara,26.0,8.0,Top 500,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16091,Mouryou no Nie,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16099,Sword Art Online: Sword Art Offline,9.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi: Murasaki Shikibu to Kintou,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16123,Saki: Zenkoku-hen,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,1.0,7.0,"Top 7,500","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16149,Kick-Heart,1.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16157,Choujigen Game Neptune The Animation,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16159,Mirai Kara Kita Shounen Super Jetter,52.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16169,Choboraunyopomi Gekijou Ai Mai Mii,13.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16183,Lupin Shanshei,10.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
16187,"Marriage Blue: ""Konyakusha ga Iru no ni, Doushite Konna Otoko ni......""",1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16201,Aku no Hana,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16211,Bakumatsu Gijinden Roman,12.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
16239,One Piece: Episode of Luffy - Hand Island no Bouken,1.0,8.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16241,"Yondemasu yo, Azazel-san. Z",13.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16247,Satsujin Kippu wa Heart-iro,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16251,Shinkai no Kantai: Submarine 707,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16253,"Umi Da! Funade Da! Nikoniko, Pun",1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16255,Meisou-Ou Border,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16261,Arisa☆Good Luck,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16273,Acchi Kocchi: Place=Princess,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16303,Chikkun Takkun,23.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16317,Ishida to Asakura,12.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16319,Asako Get You!!,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16345,Ninkuu: Knife no Bohyou,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16347,Usavich V,13.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16353,Love Lab,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16355,Dansai Bunri no Crime Edge,13.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16363,Vanquished Queens,4.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16381,Santa Company,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16385,Dog Days'',12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16389,Komachi to Dangorou,4.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16393,Norakuro-kun,50.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,1.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
